4027792935,85; 9,47
4124390334,84; 9,45
4201451333,55; 9,22
4298048732,54; 9,20
4400869037,65; 8,97
4465267303,64; 8,95
4555641796,51; 9,15
4652456115,97; 9,34
4788126315,50; 9,73
4865404234,69; 9,71
4961567792,73; 9,27
5038845711,92; 9,25
5090364324,72; 9,24
5142099857,98; 9,44
5252227671,60; 10,05
5329939431,74; 10,46
5407000430,45; 10,23
5484061429,17; 10,00
5580008066,73; 9,35
5637966506,12; 9,34
5709238439,66; 9,75
5767847640,48; 10,36
5845559400,62; 10,77
5942373720,08; 10,96
6019217798,32; 10,52
6102501703,16; 10,08
6205755849,23; 10,27
6270154115,22; 10,26
6366968434,68; 10,45
6463999674,62; 10,85
6534837767,21; 10,83
6637658072,32; 10,60
6727598724,24; 10,37
6785774084,10; 10,57
6850606191,05; 10,98
6921444283,64; 10,96
7037578082,90; 11,15
7121295828,69; 11,13
7243218693,12; 10,69
7346472839,18; 10,87
7397991451,98; 10,86
7507468504,16; 10,84
7616511715,40; 10,40
7674903995,74; 10,81
7784597968,40; 10,99
7874972461,27; 11,18
7951816539,51; 10,75
8055504526,52; 11,36
8145662098,91; 11,34
8196746870,75; 10,91
